uni,society,timestamp,caption,url
oxford,oxfordpride,2024-02-12T21:06:00.000Z,"This month Oxford Pride celebrates and honours the extensive queer history of our city and the resilience and diversity of our LGBTQIA+ community. 
 
Our city, renowned for its intellectual prowess and cultural significance, has been a witness to the struggles and triumphs of the LGBTQIA+ community for centuries. From the shadows of secrecy to the forefront of advocacy, countless individuals have left an indelible mark on the city’s history. While some might be familiar with notable figures like Oscar Wilde at Magdalen College or Evelyn Waugh’s connection to Hertford College, the comprehensive range of queer experiences in Oxford has only recently been acknowledged and appreciated.
 
As we reflect on the past and celebrate the present, let us continue to stand together, united in the pursuit of a future where love, respect, and understanding prevail within the heart of our beloved city.
.
.
.
.
.
#lgbtqhistorymonth #lgbthistorymonth #lgbtqia #lgbt #lgbtqcommunity #lgbtcommunity #pride #oxford #oxfordpride",https://www.instagram.com/p/C3QwwNZrnWs/
cambridge,cambridgesailingteam,2023-12-07T11:50:05.000Z,"Removing invasive species and how to watch them sustainably!

Grafham water is in within a Site of Special Specific Interest environmental designation. This means protection is of national conservation interest because of the support of wildlife. Stay within designated areas, avoid anchoring, dispose of waste, avoid approaching wildlife and use eco-friendly products.

Moreover, there is a risk of killer shrimp at Grafham, this always make sure to CCD your dinghy!

Take good care of the wildlife and environment so that we can enjoy it the longest.
#greenblueunichallenge @roosterkit @the_green_blue",https://www.instagram.com/p/C0jP37dtuRO/
oxford,oxuni_gands,2024-02-28T15:37:14.000Z,"Presenting members of our lower citizen chorus, Toby and Trent!

TICKETS (or using the link in our Instagram bio) 🎫: https://fixr.co/organiser/oxunigands 

Favourite thing about being a lower citizen chorus member: 

“the internal character arc that no one will ever know” - Toby

“My favourite thing about being a Lower Citizen is that our imperfections will be inaudible on account of the sublime voices of Upper Citizens.” - Trent 

Favourite moment from the show: 🤩

“My favourite moment is singing “arquebus from sentry seizing, with the view his king of pleasing” repeatedly and in quick succession. It’ unusually satisfying, particularly when I deliver the words in the right order!” - Trent 

“sergeant meryll’s rizz” - Toby",https://www.instagram.com/p/C35X2OHI0fr/
cambridge,cambridgelawsociety,2024-02-21T19:50:50.000Z,"CULS Executive Elections 2024!

The manifestos are in and the election period has started! The following candidates are running for the positions:

President:
JOYCE MAU ALEX PRICE

Vice-President:
QINGLAN DU

Secretary:
ALLDON GARREN TAN
CALLUM PRETTY

Treasurer:
M. HADER AZIZ
LIEW LI REN

The updated timeline and details of the election period are as follows (but subject to potential last-minute changes, which we will inform you of):
- Hustings will be held online via Teams, and live-streamed on Facebook, at 4:15 GMT on the 27th February. You will find this event on our Facebook page shortly and in our Linktree.
- Polling will be on the following day on the 28th February between 9am-9pm GMT. The link to vote will be posted on our social media channels, attached in our Linktree, and sent out to all members via email.

Please contact the returning officers, Vivek Bilous (president@culs.org.uk) and Pallavi Jhunjhunwala (vice-president@culs.org.uk), if you have any questions or concerns.

Good luck to all of the candidates!",https://www.instagram.com/p/C3nzTbkrmBS/
cambridge,mayweekalternative,2023-11-13T21:59:48.000Z,"☃️ Ho ho ho and season's greetings from MWA - get ready for a Bridgemas social! 🎅

You may think it's a little early for Bridgemas festivities, but someone's got to get the ball rolling. Come join us at our BridgeMWAs social and enjoy some free mince pies 🥧, hot chocolate 🫕, gingerbread cookies 🍪 and mulled wine! 🍷How much more festive can you get?? 

It's the season of giving, so what better way to start it off than with some MWA? It'll be a great way to meet our fabulous Committee and learn more about our philosophy! 

See you all at Corpus Christi JCR on Saturday 4:30 to 6:30pm. Check out our bio for the RSVP form and our Facebook to sign up to the Facebook event :) 

#feelgooddogood❤️🌎🎉",https://www.instagram.com/p/CzmijR4MDAi/
lse,lsesu_health,2023-03-12T21:44:30.000Z,"2023 Launch 

Join us in the LSESU Health Society 2023 Launch, where we will go through our plan and vision for this year.

📅Date: Thursday, March 16
🕐Time: 6:30pm (GMT)
📍Location: Senate Room (Senate House, University of London)

The LSESU Health Society wishes to bring together students from the different Schools, Colleges and Universities, and therefore show that it is possible to break silos. We strongly believe that meaningful change can only be brought through open collaboration, collective leadership, system thinking and knowledge-sharing that transgress institutional affiliations. 

Join us too at the Salsa Soho club afterwards.

@lsesu @lse.healthpolicy @lshtm_jabs @lbshealthcareclub @icsmsu @birkbeckunion",https://www.instagram.com/p/CptFRSxsMC1/
lse,lsesulatinamerican,2022-02-02T16:22:09.000Z,"Movie recommendation of the week: Academy Award-winning film, Cidade de Deus (City of God) (2002) 🇧🇷
Directed by: Fernando Meirelles, Kátia Lund

“In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin” (IMDb)",https://www.instagram.com/p/CZe0Boigq8_/
kcl,swiftsockcl,2023-10-01T18:40:42.000Z,"Won't you come on over baby and Shake, Shake, Shake ... speare? For our second event of the year, we're taking the battle underground to Guy's Bar for a face-off between two literary greats. Join us to see if you can figure out whether the quote is Swift or Shakespeare - we hope there'll be no bad blood by the end of the night!

PLEASE NOTE this is a members only event! Entry is free, all you have to do is purchase a membership from the KCLSU website (link in bio) and show your membership confirmation when you arrive 🎉",https://www.instagram.com/p/Cx3dmtFovYy/
kcl,kclwarstudiessoc,2024-01-19T09:04:41.000Z,Come and join our first session of the year next Wednesday!,https://www.instagram.com/p/C2RrIIJgaSz/
oxford,theoxfordunion,2024-01-31T15:40:31.000Z,"Dominic Cummings is a British political strategist who served as Chief Adviser to Boris Johnson from July 2019 until his resignation on November 2020. From 2007 to 2014, he was a special adviser to Michael Gove, and from 2015 to 2016, he was director of Vote Leave, an organisation in support of Brexit. Cummings has also been an outspoken critic of the government response to the Covid pandemic. We are delighted to welcome him to the Oxford Union at 5pm on the 1st February. 

#dominiccummings #borisjohnson #politics #britishpolitics #oxford #oxforduniversity #theoxfordunion #oxfordunionlibrary #question #interview #pandemic #advisor",https://www.instagram.com/p/C2xR9xnNn4N/
ucl,lsefrenchsociety,2023-10-14T17:10:42.000Z,"Join us tomorrow at 20:00 to watch the QF of the Rugby World Cup between France and South Africa at the Court! 🤩

Organised with the @uclfrancosoc @kclfrenchsociety @qmfrenchsociety 

See you all there😋

Allez les bleus🇫🇷",https://www.instagram.com/p/CyYxo1TIAA2/
kcl,kcllifemed,2022-10-07T16:52:48.000Z,Last of the series! 😍 what does lifestyle medicine incorporate? Check out the post to find out! #lifestylemedicine #lifestyle #nutrition #exercise #stress #substanceabuse #sleep #relationships #mentalhealth,https://www.instagram.com/p/Cja34USN56m/
cambridge,dragtimecambridge,2024-02-09T18:28:21.000Z,"Hello, I’m Babs (short for Barbara, would call myself Barbie but that’s trademarked). I like to think I can walk quite well in heels for someone who once had trench foot, twice had chicken pox, and has altogether rather weak achilles tendons. 

Come see the show,

Babs xox

Dragtime! Presents: Simply The Rest will play at the ADC Theatre from Wednesday, 14th - Saturday 17th February 2024 - ticket link in bio ♡",https://www.instagram.com/p/C3IwU4DImH-/
lse,lsesustudents4children,2021-11-26T10:45:13.000Z,"We are so excited to announce that we will be hosting a Charity Sale 🧣👖👚 and in addition, a black & white film photoshoot where you can have portraits of you and your friends taken! 🎞 We will be outside the SU building next Monday and Tuesday from 12-4pm. We hope to see you there 😍",https://www.instagram.com/p/CWvHaXPA-OE/
kcl,kingsreps,2023-12-05T21:43:37.000Z,"Join us on LSE campus to attend a careers in real estate talk with a focus on individuals career paths, current work, advice on getting into the industry along with ideal ways to prepare for interviews, and market outlook from the perspective of panellists’ line of work.

We will be joined by professionals from leading Real Estate Investment Management firms, who will provide their insights into market trends, and careers in the industry. 

📅 [6th December: 6:30PM - 7:30PM]
📍 LSE Campus PAR 1.02 (Parish Hall)

Sign up for this event via the link in our bio. We look forward to seeing some of you tomorrow!",https://www.instagram.com/p/C0fKNOgNltW/
oxford,oxfordfinancesoc,2023-11-06T12:21:31.000Z,"It was an absolute privilege to host Ina De, co-head of strategic investors and financial sponsors group, EMEA, at JP Morgan, at the Oxford Finance Society

In a vibrant discussion led by Antonia Holloway, Ina discussed a diverse range of topics including her fascinating career, the trends in the industry and her perspective on many of the significant deals made by JP Morgan in the past decades. 

Additionally, drawing on her experience, Ina shared her leadership and career advice with the audience, emphasising the importance of curiosity and building relationships based on trust. 

We would like to extend our heartfelt gratitude to Ina for taking the time to share her extensive experience and fascinating stories with our members.

Stay updated on our upcoming events by following our newsletter and social media channels.",https://www.instagram.com/p/CzTe09VIb8p/
lse,lsesugermansociety,2024-02-28T16:15:24.000Z,"🌟Apply now to the BCG ASPIRE 2024: Women’s Workshop, taking place in Barcelona this May. Apply here: careers.bcg.com/bcg-aspire-womens-workshop",https://www.instagram.com/p/C35cNrqNTxE/
kcl,kcl.investment,2024-02-21T10:32:39.000Z,"MEET THE COMMITTEE 👥 

With Heesen as president, the 23/24 KIS committee team is dedicated to help all students improve their investing skills and navigate the financial world. 💰🏦

Follow to find out about upcoming workshops, events, and more! 💡",https://www.instagram.com/p/C3mzbLzticV/
lse,lsesunordic,2023-09-17T19:12:55.000Z,"Time to start introducing our Nordic Committee for 2023/2024!✨

First up, meet Sofia, our co-president.

 ~~~

Don’t forget to come and meet us on the 19th of September at the Freshers’ Fair, taking place in the Marshall Building!",https://www.instagram.com/p/CxTeKbktNow/
lse,lsesuhunsoc,2023-10-13T16:40:42.000Z,"Do you want to get more involved with the Hungarian Society at LSE?

We have opened a subcommittee role for Marketing Officer, this will involve managing the social media (especially Instagram) and helping with communication! 

If you have any questions, please contact our Instagram!

Please apply by 23:59 on October 25th using the link in our bio :))",https://www.instagram.com/p/CyWJaR5Nc17/
